document_id,document_title,document_type,issuer_id,issuer_name,recipient_name,recipient_email,status,sha256_hash,blockchain_tx_id,created_at,updated_at
DOC-1265029B269F,Quantum Encryption System Patent - Abigail Flores,Patent Filing,ORG-8250,USPTO Electronic Patent Ledger,Abigail Flores,abigail.flores837@mail.com,Revoked,4239107006b773b5a0bc84a344598258bfe72493b52681bdb956615f26aa7f8c,0x6e96d708884c12876c671315e0824a1609ee26f0bb685c83912fdb3ffb193752,2026-02-14 08:39:09,2026-02-18 18:26:49
DOC-663A57B5448A,Quantum Encryption System Patent - Anna Chen,Patent Filing,ORG-8250,USPTO Electronic Patent Ledger,Anna Chen,anna.chen62@example.com,Verified,16b53c5ed0f9454d0eafc000a920f527d838cf228436f445e5b0e0bd921ef4ad,0x0da16077cea3c625719872a26d7c6c3bf3f2e937ea682be157c266ce7b5a0d58,2025-12-05 10:37:17,2025-12-06 08:40:51
DOC-3FCF99EE8545,Tenure & Position Verification - Daniel Gutierrez,Employment Verification,ORG-1305,Apex Talent Verification Systems,Daniel Gutierrez,daniel.gutierrez913@enterprise.net,Verified,0940307b97892451ba4582e90d89965e91969b5d522a0d8b29b9847357f9769f,0x5f54a8bd016829a0f2c3665c7861e67a9313d43244466fdab4283d3625de2bf2,2024-03-05 11:12:00,2024-03-07 10:50:37
DOC-3DFF3F263724,Semiconductor Fabrication Method Patent - Benjamin Nelson,Patent Filing,ORG-8122,Global IP Office,Benjamin Nelson,benjamin.nelson769@globalid.org,Verified,2074b403f0554cea664a86d527b747a4f6d4fcaa1a02e28170c58bf629ae80c2,0x3bbf8f5fd34fb2f6f31a541e74b701811dde972da1a050a42612057c61723846,2025-01-13 02:25:01,2025-01-14 08:46:55
DOC-D9EA931D7ABB,Biometric Identity Attestation - Cole,Identity Credential,ORG-6380,CLEAR Verified Identity Authority,Tyler Cole,tyler.cole911@mail.com,Verified,f9a9e8fae98a718427b2bd1fd234ca4170887681b0e1e1f7303d9772063adfd9,0x9ecb5e58d7f68680fbc403d4a894c358db14152c741c2a7cb07466e047bfddee,2026-03-04 11:58:36,2026-03-05 05:02:40
DOC-882BD8AD572B,Proof of Employment & Income - Gonzalez,Employment Verification,ORG-1446,Beacon Registry Services,Sandra Gonzalez,sandra.gonzalez700@globalid.org,Revoked,1cd95130e27264f3014ebbb2d7f80a2ab413f9e535729a4ecd7e98df0260c7a2,0xc11604f8e308b8af9819476246c90e7822e46cb7f6b839ca9d15174c5a740c15,2026-03-21 05:11:38,2026-03-24 17:20:21
DOC-4E20405151BB,Commercial Office Deed - Pamela Mendez,Real Estate Deed,ORG-7580,National Land Ownership Archive,Pamela Mendez,pamela.mendez43@globalid.org,Verified,b7ec64c2940d67dc09dde049bc9ff8dded4a1847bfa557c28477c3079f38546e,0x9487f16ca0fa818c7a438c4bd6e9f4671f576cfc1971159ced414a8dff5191af,2025-01-05 10:38:31,2025-01-05 17:51:13
DOC-18DE61468153,PCI-DSS Level 1 Compliance Certification - Alvarez,Compliance Certificate,ORG-9290,TUV Rheinland Standards Registry,Richard Alvarez,richard.alvarez242@secureverify.com,Verified,fb05fa119b27b3c8c6ec8b7a0fbacacb5a6a14e3c4f8bafefa0fa65cfcbb12d9,0x2510fa365f29f959796e901f853cb92a6cb97831a38d9b95e6047f46a8d64583,2025-06-21 17:47:18,2025-06-23 05:24:28
DOC-093083691426,University Degree Verification - Hamilton,Academic Transcript,ORG-4550,International Degree Attestation Office,Elijah Hamilton,elijah.hamilton773@corpmail.org,Issued,745747ccdd63ae91920f6f65fefca21cf4ddef4bb59bd3c88dc44bf1a8068b48,0xa94a06e1d1ce6e87bb088573681596667937eec6297f75805d6750233ebc45ba,2024-02-01 01:23:01,2024-02-02 10:42:11
DOC-AD10049E2A5F,Proof of Employment & Income - Stewart,Employment Verification,ORG-1305,Apex Talent Verification Systems,Jennifer Stewart,jennifer.stewart874@corpmail.org,Verified,a69d9069da7e965c2f22d75e93f0427dd608621344073a2fc8a9dc2c78a98a29,0x166d217cd4a8423f7436f81fd339c36ccb23c50b2e35ffde770fe32f20b2fbeb,2024-03-16 14:00:16,2024-03-17 08:25:55
DOC-B403489BBE45,Withholding & Wage Tax Statement - Ward,Tax Return,ORG-3410,National Tax Records Authority,Jacob Ward,jacob.ward347@enterprise.net,Verified,5b74da04f4f7b489b516f09c7c23ca7ed78ca74f02254c7fa5db935d5cef3c11,0xae271afa54913e8ec34309fe01a3316871371e43f66059307711742a0a560ffd,2025-02-21 08:10:17,2025-02-21 11:00:40
DOC-7EF684E4D96E,Commercial Lease Agreement - Thomas Holdings,Legal Contract,ORG-2311,Global Contract Repository,Donald Thomas,donald.thomas538@mail.com,Verified,72e2ad2ca6198800fa8fac2d9e3bdfa8f6545e9170247f45661069f6d74f6bc5,0x27230755c2283a36a5c0cf643795d0ef9606224491c43d12f9e517264bdb3b05,2025-09-17 18:52:58,2025-09-18 07:30:21
DOC-DA636C251EA2,Renewable Battery Storage Patent - Andrew Jones,Patent Filing,ORG-8440,European Patent Office Registry,Andrew Jones,andrew.jones24@trustnet.io,Verified,611f4f3f151dc3e42fd50799dec8d5d07322493c50bdfed7656b86f6646d2b61,0x6a83ccb8c60d18f138878dc5659047f0d2041dc67033be672b1d5ddd2db21c9c,2024-09-01 13:40:25,2024-09-02 17:25:08
DOC-149EF629345C,Suburban Land Title Deed - Morgan,Real Estate Deed,ORG-7110,County Land Registry,Charlotte Morgan,charlotte.morgan58@secureverify.com,Issued,201df44fc3daf04ce6997af9d8b2812b125736a7c4012c1c3619e9a6d7e80e94,0x3842c2e2e1e2c4e43bff5430faa7427a1ce29f7736b3f2b9c14990fb9b6dec85,2024-12-28 02:06:01,2024-12-28 10:38:29
DOC-FF1557D456F7,Statement of Cash Flows - Thomas Sanchez,Financial Statement,ORG-1022,Meridian Document Custody,Thomas Sanchez,thomas.sanchez965@federated.gov,Verified,f4a34aae1af10096f03519185a29e60ba4e85604d1514b53dcd335d1953ae640,0x9fc899fa3c224015c37bddb5b8d4ff1505fc37a3a18b757779cabaf018731a0f,2025-02-23 10:44:07,2025-02-23 16:10:01
DOC-FC6AD581F96C,Consolidated Financial Audit - Harrison Group,Financial Statement,ORG-1640,PwC Statement Verification Bureau,Theresa Harrison,theresa.harrison444@globalid.org,Expired,c98a325b2374d6ed1fbf325701020d745c8edddd7cd2f6c148532febe91854f4,0xa2f90f564c67a2dad666108ec63140adf8ceb48f47d6c3543e9629f2e3462bf0,2025-11-27 13:13:44,2025-12-16 18:54:57
DOC-1C910A8582EC,Outpatient Clinical Notes - Brenda Guzman,Medical Record,ORG-5490,National BioHealth Repository,Brenda Guzman,brenda.guzman144@enterprise.net,Verified,bc2c6a3beafa25e910a32fe95257b616189260ddcbbacd3dac03e832bc8207b1,0xf4521716bd38aac192096bd4f1c582c0b215a32f22656c7ac4642973db4ca0b0,2024-08-17 12:30:54,2024-08-18 08:27:29
DOC-7AC287B1C0A8,National Driver License Record - Watson,Identity Credential,ORG-6380,CLEAR Verified Identity Authority,Kelly Watson,kelly.watson518@company.com,Verified,92fa9990f73edd1871559373569371b286619d6349064d218aeec3479dc5963c,0xc1ac94d2fc0301a52845c7bb6221e2319fc5479ab8b7aa165dcdb32f2e7db1d8,2025-02-04 21:15:15,2025-02-05 08:10:39
DOC-9C908E7B1071,Corporate Tax Return Form 1120 - Scott LLC,Tax Return,ORG-3410,National Tax Records Authority,Melissa Scott,melissa.scott437@corpmail.org,Revoked,b99860f348bd5b5c2521e792395995920183e64e119573936aa4f0eadde86fc7,0xf4083a03d5383850251dfed92eaf39e3ce0740f3d07c577ddb709a8b4c95961e,2025-10-09 12:02:16,2025-10-11 23:41:23
DOC-5E51E32161A3,Work History Attestation - Anthony Campbell,Employment Verification,ORG-1190,Global HR Trust Consortium,Anthony Campbell,anthony.campbell96@federated.gov,Issued,ec5d1a48f67cb70e967e0e60ca309a8db8eeac9ab1c792058257ef66954ae008,0xe0137a70e2caefbbbbe9288c6fe6c745ac3bb6b38f2605b931733bd1c570f366,2024-03-15 15:23:31,2024-03-15 16:23:03
DOC-77F2AEEA47CA,Quantum Encryption System Patent - Thomas Gonzales,Patent Filing,ORG-8440,European Patent Office Registry,Thomas Gonzales,thomas.gonzales527@mail.com,Verified,1b6248e49e7ecedc360d6001d866dd524dea50c08e67ed321c3e07ec78ef4d04,0x6a1c9f3ddaa0fce1676ee76485b5ca20e44a390b5effcfe05d97be589d30a11e,2024-01-28 14:46:43,2024-01-30 09:36:29
DOC-447C706E89E7,Machine Vision Processing Patent - Russell,Patent Filing,ORG-8440,European Patent Office Registry,Amanda Russell,amanda.russell742@federated.gov,Verified,e5b3786e2b6948a8735d91710cbf887596a9026658fd0dfec8aa5918aaf76816,0xb47ae80ac0de30dd12e2a6f276b4197965a57aff075d25945857bd9eb62ac899,2026-05-23 00:43:03,2026-05-23 22:58:38
DOC-DC6752844676,Tenure & Position Verification - Austin Martin,Employment Verification,ORG-1446,Beacon Registry Services,Austin Martin,austin.martin313@federated.gov,Verified,4b63fe4e98711818fa48f11c2d0f36b2835cd5eec5b9f14c9b56038ee8bf3762,0x5bb01f6c618e65e5b8b69d3e2b35eb4bc97fd22296097e1cf037ef5823fda19b,2026-03-15 01:02:45,2026-03-17 00:34:04
DOC-992090B77493,Biomedical Drug Delivery Formulation Patent - Morales,Patent Filing,ORG-8122,Global IP Office,Jennifer Morales,jennifer.morales828@techhub.io,Expired,80bfbdab0150d8d12fa10e611a3e4d28225037197b0bb3dbb945461da8f3c515,0x21e2fbbbb82c170054638e15b7ae7cedc74e699398b383bb2684a88847cc6fa8,2026-05-23 05:15:04,2026-06-07 11:21:30
DOC-D5F6D3DACB4B,Software Licensing Contract - Martin Solutions,Legal Contract,ORG-2490,Ironclad Document Trust,Jessica Martin,jessica.martin193@federated.gov,Pending,7dfa96d87eb914bf20bfae3fc1e1e9dfd6bce10540042991b1bed6344a4e790e,0xd782ffab0d430c201e469a424062bf1bf629d9040f88f1accf6f16ac64b2b5fb,2026-04-24 00:08:47,2026-04-24 01:05:53
DOC-3C53F6E0606D,Official Grade Report & Transcript - Nathan Myers,Academic Transcript,ORG-4280,Parchment Academic Trust,Nathan Myers,nathan.myers73@corpmail.org,Verified,3bc9794e555b256744ef99fee5e21635706e73cb766a20547b7163ff865f5a4e,0x4639ab17bc48487032e30ad6c1a0ada7a4bfae8b1088fe67d9f75a5f266f6810,2024-11-08 23:59:48,2024-11-09 16:38:36
DOC-8E20768C4B5F,Commercial Office Deed - Samuel Butler,Real Estate Deed,ORG-7580,National Land Ownership Archive,Samuel Butler,samuel.butler705@company.com,Verified,2e8c39f65de9fcc9e90bcfee053130fd5cee50a9b96d44bbd5a2177485542af0,0x34d5c9ed63cf242715706489da71bcf959e3d6009ab55e3eeb3b2f76f12ba249,2025-10-21 08:24:38,2025-10-22 08:04:26
DOC-F41311C25DED,Mid-Year Financial Audit - Guzman Capital,Financial Statement,ORG-1022,Meridian Document Custody,Maria Guzman,maria.guzman713@federated.gov,Verified,fb8c945dca053484a3fefd91faff0b79745317e3a4c7ea1e46a0adbfabc14809,0xdbdfcc02e09b547cab660c93a29c7d8daa85d82f44c433b25af2ad16a4dc1611,2025-03-17 23:42:14,2025-03-19 07:37:25
DOC-561F324DDCF4,Quitclaim Deed & Property Transfer - Randy Allen,Real Estate Deed,ORG-7450,State Title & Escrow Bureau,Randy Allen,randy.allen617@company.com,Issued,7f6587c845cf3536514d6a34ac55b3cdf088b9e7efe175ad690534ae9ea57070,0xe64b29cf553d45345578c90ae07708bae97cd5cbebf288bc2ecc16187183038d,2026-05-07 21:32:09,2026-05-08 07:31:15
DOC-3B7D7A7D114A,Enhanced Driver Identification - Gerald Taylor,Identity Credential,ORG-6490,Global Passport & Biometric Custody,Gerald Taylor,gerald.taylor842@federated.gov,Pending,29f7ce377a50dc8924498113065167cd7926ea94d992c1734368b5853a74242a,0xc3cb2b7e7b2b56650eb00f222a2295117141959a36c1272384c35fda302d8333,2024-02-27 14:23:00,2024-02-27 17:12:10
DOC-26F649C937FA,ISO 27001 Information Security Certificate - Patel,Compliance Certificate,ORG-9480,AICPA SOC Reporting Authority,Victoria Patel,victoria.patel327@globalid.org,Verified,a2f2bd1f46223497dde0287a4a7ca0f52c25e43d1bab6c969dc00496f99d8a52,0x095143defd9903c741085f4a5e14774cf4de988bf13993c74c41f8037208044c,2024-09-29 18:56:32,2024-09-30 05:22:52
DOC-06A1A1AC6C70,Quarterly Tax Estimation Statement - Foster,Tax Return,ORG-3580,Global Tax Compliance Registry,Arthur Foster,arthur.foster8@federated.gov,Verified,968ef5552c1552824001bb3378c5ae38fa5f85af5bf9d87aef7147cd84fb93ef,0x5dd9d937c483586dd73f56bfda251453d7d14b45c67883425f369947a226a5ab,2024-04-12 05:11:52,2024-04-13 05:28:42
DOC-AC532C9E1E56,Statement of Cash Flows - Anna Walker,Financial Statement,ORG-1780,KPMG Attestation Services,Anna Walker,anna.walker92@secureverify.com,Verified,b323ea921d46570630b5f72c1d7d48ce5848a5089b47eadce41fd92785fe3014,0x6b0e3910e91d12419260dac091933952b495e860a58718df67a544c00720cef3,2025-10-23 02:18:34,2025-10-24 10:32:00
DOC-3751D0E2E0B6,Profit and Loss Statement - Charlotte Allen,Financial Statement,ORG-1396,Meridian Document Custody,Charlotte Allen,charlotte.allen322@mail.com,Verified,e81182b9dfb864bb526b47bdd0f8441cdb701e0fb6e22bf4d9d63e6e726d3d9b,0xe9e901104103abb2ae73b8f83cbf18b5c316577dc0cc288fccab6455d1885564,2024-10-18 10:18:13,2024-10-19 11:56:01
DOC-F32388DA381C,Work History Attestation - Rebecca Rogers,Employment Verification,ORG-1446,Beacon Registry Services,Rebecca Rogers,rebecca.rogers274@corpmail.org,Verified,e17232ff2257a08741baad48c0ddfbd2f106dfcfdf00979dd30a2bb10d878f1e,0x3f1bdfcfc2d8b56e6fa9d472252423fe9b65c683dbd33b1d5b4c8a23dbbfce06,2025-07-12 10:33:09,2025-07-12 17:52:55
DOC-CC430B0A3943,Permanent Resident Card Verification - Melissa White,Identity Credential,ORG-6210,Department of Motor Vehicles Trust,Melissa White,melissa.white630@enterprise.net,Issued,6e4fc1174d0542a4308ac1dfc4b5da184fd3e689cd03abc2f39562850e286678,0x9c515c98d1ec32b6ae6d26a7160982a7e9271fa1a21cb0809c2820ca77bad34e,2026-01-06 05:12:16,2026-01-07 03:25:37
DOC-C8598E197529,Outpatient Clinical Notes - Aaron Price,Medical Record,ORG-5021,Metro Health Data Hub,Aaron Price,aaron.price986@secureverify.com,Verified,5c3ee2d2aa027ccccf7cecd9c3c8b74b07e9ac01aed39eeaa024aba8eaec2ca2,0x26851e315d521cd4190d8cdfc4f29ef645ce1082490f424ffad5a72d608fe803,2024-01-19 15:24:58,2024-01-21 07:32:22
DOC-B58BD0E42B49,Proof of Employment & Income - Jackson,Employment Verification,ORG-1446,Beacon Registry Services,Cheryl Jackson,cheryl.jackson97@trustnet.io,Verified,1149295beb42358a9e0d0d98d59f64d2cf1a3539e5994159a994a1931ccba2d6,0xdeab513245c4d2786684c6c8ee7df15e0742fc2e72ab68be3ad71927e1d0f13c,2024-04-10 00:52:42,2024-04-10 23:07:09
DOC-AE1843DF3729,Official Grade Report & Transcript - Joe Barnes,Academic Transcript,ORG-4401,Global Education Registry,Joe Barnes,joe.barnes513@trustnet.io,Verified,4b28fbf4927098e91d9398ce0e37e8478dace2e0d0bfa8ceb673d53c830c766c,0x711c3ecf3c660d767ce0c7e6201271ae17d75e29421f636ba73ea36c24375ec6,2025-12-25 03:35:03,2025-12-25 18:25:08
DOC-42C65453B646,Machine Vision Processing Patent - Reynolds,Patent Filing,ORG-8250,USPTO Electronic Patent Ledger,Marcus Reynolds,marcus.reynolds999@company.com,Issued,0c28b4e2878365ef0ed1757fdc024bd6344ba5913da2433e2b9af6e81c0e6fa7,0xaaba25aedeadf7e900eca5147fbe246b2054c45b5e39a63bad8a0ab95b1e2e0b,2025-12-06 03:12:38,2025-12-07 18:06:36
DOC-EBAAA9339491,Annual Tax Filing 2025 - Gary Powell,Tax Return,ORG-3109,Federal Revenue Service Center,Gary Powell,gary.powell164@trustnet.io,Verified,4f5adffd89adeba711dd4e22d05922cbb9b0e6f475d1a327b5e1d7892d1a8a8f,0xf9702a2f202a8eea97fbf26dc839f0a2f904084b7468088c6ef2f8cce7337a9b,2025-01-03 08:46:46,2025-01-04 15:40:18
DOC-3BF8532FADD3,Renewable Battery Storage Patent - Katherine Martin,Patent Filing,ORG-8570,TechIP Innovation Archive,Katherine Martin,katherine.martin674@company.com,Verified,195b92620ca1b68d9bfa31084f915fc21177e10473d7940b2d3f7d2768609ef7,0x4b224936b9ea7ec1e79ebe63ecae8990ab3608733adb557c02d37badc20695a0,2024-01-21 03:47:06,2024-01-21 11:05:56
DOC-A6DF71E0AF9B,Doctoral Candidacy Verification - Teresa Tran,Academic Transcript,ORG-4390,University Registrar Consortium,Teresa Tran,teresa.tran858@enterprise.net,Pending,cfb416a9c4a70d6045f77b2e58451d043b606a3c882b58ec5c9825f05808c392,0xea76d3523a7129be74b973d9c6d28f80bfd4d8f729f457438a58a037f63ffd9e,2026-01-04 11:10:04,2026-01-04 13:56:32
DOC-D5B4E847A9D6,GDPR & Data Privacy Attestation - Judy Foster,Compliance Certificate,ORG-9290,TUV Rheinland Standards Registry,Judy Foster,judy.foster298@enterprise.net,Verified,836f0cecb28f642253ba15137e15105bf52c09c103c41047eabaf27a706299e0,0xd1d3389c477b86671662dffe50c8f0fde898fb84558d22fb16d5e41faf8263da,2024-01-16 11:18:39,2024-01-17 02:36:23
DOC-9E1C2F4EBC3E,State Tax Clearance Certificate - Timothée Wright,Tax Return,ORG-3255,Municipal Tax Registry,Timothée Wright,timothée.wright924@federated.gov,Verified,5d2900f72095cb20a12424a4ca86271d556acc99ce7369b4fdd67554eb78afcf,0x9ae24a2c9c35b069dddfd244bc6036ff275db30ebbd73d7b1ae8012af0cc48d7,2024-06-07 05:53:43,2024-06-08 14:39:54
DOC-8C150E94D4E6,Vendor Purchase Agreement - Willie Mason,Legal Contract,ORG-2104,LexisNexis Legal Custody,Willie Mason,willie.mason647@techhub.io,Verified,881845014b63e9e7552894253d8efb519ab7fa7ebf6933fbb2da346c519bed64,0x8cd71e3aa298c66c65e9fa50bbd0baba7a545f972eb9f9fd7b234545c9173dbf,2026-01-17 06:20:57,2026-01-19 02:07:19
DOC-36C4E7E3333D,Hospital Discharge Summary - Ruiz,Medical Record,ORG-5290,Health Information Exchange (HIE),Elena Ruiz,elena.ruiz333@secureverify.com,Pending,5ce03f4f882588499d06fe0bc0ba020b9c336752161f90fa9e520c9ffe174da3,0x329994e976a896fecbaaa4dbcb100ddf906876a79627b5c56fa9f0e83deff5b8,2025-05-11 15:26:34,2025-05-11 16:54:49
DOC-5CB00AB840D5,Arbitration & Confidentiality Agreement - Patel,Legal Contract,ORG-2490,Ironclad Document Trust,Megan Patel,megan.patel970@techhub.io,Pending,65d543ada58d0871d77e3dcc77c72f3a9bb3d84e5f5d07d501a11e3d40dbeae1,0xc66273a7352e33348bdac9c9fad30af0abae84befbd3c15ff4d7aa98d4ead9a0,2025-11-01 03:24:59,2025-11-01 04:41:52
DOC-2FEA788C9AC6,Renewable Battery Storage Patent - Anna Russell,Patent Filing,ORG-8440,European Patent Office Registry,Anna Russell,anna.russell292@trustnet.io,Pending,6c5e5a718f5dce25d4d82889b91fb4b1297c8be49d9fe3e62c2f5b8d1576b666,0x2ced5d6aea84e02dc71683e3c6564717b9f4d34f09a21573459511171583e4f9,2026-01-08 16:55:15,2026-01-08 18:35:18
DOC-5BE24DC67371,Immunization & Medical History - Carl Jimenez,Medical Record,ORG-5380,Cerner Clinical Health Custody,Carl Jimenez,carl.jimenez888@globalid.org,Verified,ec3a71a2cc943d34fc45ef465c87d7227a9f48f3e40e85b45305376069a8aee1,0x2d96ee14b3d13c4f0d5f2f02a71d545db69adf449cbc3f71f6a0f409751efb23,2024-12-16 15:10:58,2024-12-18 11:39:54
DOC-F46ED8119AFA,Work History Attestation - Benjamin Lewis,Employment Verification,ORG-1446,Beacon Registry Services,Benjamin Lewis,benjamin.lewis704@corpmail.org,Issued,9af17f9ae0b1e1db3468762b2d83a9ebd9f713d8cda238bd894e47a2ff7ae5c3,0xdc12bdbb1faebd15741a5fce54199107179db7f7c6775252132d3d5ac1dd0342,2025-04-13 16:31:49,2025-04-15 00:11:52
DOC-604A5011F7F2,Software Licensing Contract - Castro Solutions,Legal Contract,ORG-2250,Consolidated Legal Escrow,Zachary Castro,zachary.castro938@federated.gov,Verified,6b74e413f3f96e4f7aa173f5b5d87625a2ed71e79368e21e2faa27001350d39b,0x66e0aff564d768eba2bfd6111649194e9cb7dd2a5d3ceed0613feb2c91b388d6,2024-09-11 22:16:58,2024-09-12 22:30:48
DOC-7D040A38223E,ISO 9001 Quality Management Certificate - Dixon,Compliance Certificate,ORG-9290,TUV Rheinland Standards Registry,Jose Dixon,jose.dixon707@globalid.org,Verified,9ea72c346196ecbcf2cbf81e97c171ea32934c87cdd4f28a0049c1f0be6f6dcd,0x0267b16efa798ac58f5121f43a2a945d341200189c95630792fb8c86dc958958,2025-07-21 13:23:09,2025-07-23 07:22:44
DOC-B069E23E40A6,AI Neural Architecture Patent - Lopez,Patent Filing,ORG-8122,Global IP Office,Noah Lopez,noah.lopez579@globalid.org,Verified,8389711592712eaabc66d7680d2e35474aa63163fb173ae567bb78a19a822297,0xd6f50344b7fc8eee7c5a0685aff60ce33bcb5fdbb6d98f156669f95007941071,2024-05-11 10:55:49,2024-05-13 01:38:26
DOC-DFD6DE238976,Biomedical Drug Delivery Formulation Patent - Smith,Patent Filing,ORG-8440,European Patent Office Registry,Vincent Smith,vincent.smith74@company.com,Issued,c6f835141064744e3afe9eecda229d1f5f3a981d4cb4ca51ffc53661397515ca,0x269be80447717bc01ef31cdb369a008984ed71aa4b3e0a6a31ac463e6a746b66,2024-03-30 16:00:19,2024-04-01 07:19:12
DOC-5579BB306E6E,Quitclaim Deed & Property Transfer - Alexander Cooper,Real Estate Deed,ORG-7580,National Land Ownership Archive,Alexander Cooper,alexander.cooper895@federated.gov,Verified,4e3b0b7ed3c1877fed68e09d16e530c3ccbfb2ac00b2d002073dbf993c3f54da,0x34aede853a2c07a47bdc519dc233b53b69e2d9031c9eaf0407d72089d1c1182d,2025-04-09 07:37:25,2025-04-11 04:35:46
DOC-4684D4FB00AE,Individual Income Tax Return Form 1040 - Mark Baker,Tax Return,ORG-3580,Global Tax Compliance Registry,Mark Baker,mark.baker480@secureverify.com,Verified,5c4cee7a83089128305441d8333411a5182a622b7c7e613ed665249a64311e7b,0xae01bda3796878ab4e2be05b7e2cbf3073246c3aef58af3811fa5079206f4aeb,2025-07-18 17:37:33,2025-07-20 14:19:46
DOC-F64600D23979,Salary Attestation & Service Letter - Morris,Employment Verification,ORG-1044,Workforce Attestation Bureau,Danielle Morris,danielle.morris430@federated.gov,Expired,69d03a1ef43ab7be6c02b4a7aadd9f17cc539bef7b242bf8b04b8127aa233f1a,0x8eabbb9c533270ebf45aaaad7212eeb706964d57831ddfa85b0d71399170d71b,2024-02-02 12:26:42,2024-02-17 13:38:35
DOC-1683E16A770B,Individual Income Tax Return Form 1040 - Joe Ramirez,Tax Return,ORG-3255,Municipal Tax Registry,Joe Ramirez,joe.ramirez537@corpmail.org,Verified,67dd8338ea3bafd015250ec2605b2a5c8bed9cdc09d7bfdf2639b0d49ec20f5f,0x366f5fcc64aee6795f3ddb825e92ea6c3828866db710f01ce82580e9df19b067,2024-10-10 03:40:27,2024-10-10 06:00:19
DOC-E2CDF1EF9F9D,Master of Science Academic Record - Megan Jones,Academic Transcript,ORG-4401,Global Education Registry,Megan Jones,megan.jones697@secureverify.com,Verified,539eb4066ab232e0281bda3f3a446442bf3fd7578279b814c79a785a86de5108,0x61711f05678fd3faa33fc1c69ca4f7133fa62d8248d3c1f03d8c0b0abe0f9c27,2024-01-21 10:43:03,2024-01-22 21:28:07
DOC-85E390DD4000,Doctoral Candidacy Verification - Ann Gray,Academic Transcript,ORG-4390,University Registrar Consortium,Ann Gray,ann.gray317@mail.com,Verified,777a86b57e026719fc7cb8f156b79ba06a3e287db617e1a6ac4432885a715d66,0x04dffe5af8e2a47d74ae7c315193845286793733533ac65681128e91f6d6b7d2,2025-09-10 10:22:09,2025-09-12 08:54:15
DOC-AA874CCE18BA,Hospital Discharge Summary - Tucker,Medical Record,ORG-5140,Epic Interconnect Registry,Andrew Tucker,andrew.tucker401@secureverify.com,Pending,68f0aac91624b3b14889abc17992e24e6b13467815f084621f0a0f70ee36aac1,0x0717f2dcaa17435c25f4e54504c69386971d2938577204ef40a9b532ba10543c,2024-10-30 06:39:32,2024-10-30 06:46:52
DOC-2124B115D7AC,Permanent Resident Card Verification - Justin Vasquez,Identity Credential,ORG-6490,Global Passport & Biometric Custody,Justin Vasquez,justin.vasquez577@globalid.org,Verified,c1ffd1449712baa3c05df5bcc209436682239922ca2fa12a221c00f9dde6309c,0xb3bf4dafd1fc7c098f686e16a66e4492137fe333cc262c2586247cda1ce1b55a,2025-01-04 16:07:26,2025-01-05 02:08:52
DOC-C588B00CD0C3,Immunization & Medical History - Roger Tucker,Medical Record,ORG-5140,Epic Interconnect Registry,Roger Tucker,roger.tucker76@federated.gov,Verified,2bf81da7ffbeeda46ff22e48aeb71958aaaf26978030368c083e1c6407674913,0x6934142812707a3fa9fe1c1438cc25ae2c89d9b633b32f6c90cd3e4ef7927b27,2025-10-21 14:27:11,2025-10-22 18:10:05
DOC-C847FB60876F,Non-Disclosure Agreement (NDA) - Gonzales,Legal Contract,ORG-2019,Apex Legal Group,Elena Gonzales,elena.gonzales360@techhub.io,Revoked,9c4f4e3be7d95f2f3e944dec799d522bb1ae8aec2a815b1fc2798e67f5557f5d,0xba744f19dfc95cf932e04e2f5527d6420a34aee8564bbbec11814e6eb0c5c505,2025-08-22 16:43:15,2025-08-24 05:41:15
DOC-2BA8C75AE5B0,Enhanced Driver Identification - Alice Simmons,Identity Credential,ORG-6210,Department of Motor Vehicles Trust,Alice Simmons,alice.simmons393@globalid.org,Pending,f940bc4d8982f8171d23650d124b11f2d750e68e11c6818e07c470f5319d0ffb,0x35105bafd7ba70dc6c698a07ded01ec44f22ef3b69139ab8714ca75d463823e9,2026-05-23 21:31:19,2026-05-24 00:24:24
DOC-257390BB75A0,Commercial Land Deed - Lot 46 - Kathleen Gomez,Real Estate Deed,ORG-7450,State Title & Escrow Bureau,Kathleen Gomez,kathleen.gomez384@enterprise.net,Verified,4604ba2eaede303f3552f57f3f69cd331793880cc8eae1896ac2b1a2f89ce815,0x3be9c7d515476086d7387a215719e405e8e72792b2e46454c297247ff0919fe8,2025-06-18 05:27:32,2025-06-18 16:18:36
DOC-021299222D99,HIPAA Security Rule Compliance Certificate - Gomez Health,Compliance Certificate,ORG-9480,AICPA SOC Reporting Authority,Charles Gomez,charles.gomez8@globalid.org,Expired,a17916048250cb291868c6929bffa746db00b4a71cd35f357405b0287de8e8f4,0x3b08bc52d735986da587ab4e9653e3d84968611c2c4d3f5004f5a147f01083e6,2024-07-14 00:17:25,2024-07-30 23:58:02
DOC-99468127B5FB,University Degree Verification - Roberts,Academic Transcript,ORG-4401,Global Education Registry,Samuel Roberts,samuel.roberts384@globalid.org,Issued,d554ac2cb6f2319deb70d4e2b3dd81a252315a607108c390155f19a76b1c11ff,0xc376b7fe3c03214b532208f53899c6f2d6cc7bb99dc4051d84cb1e6ffd55e5bd,2026-04-16 13:18:38,2026-04-16 14:53:08
